claim_id,book_id,book_title,chapter_title,section_title,paragraph_index,location_text,ebook_locator,claim_text,sentence_index,citation_status,citation_marker_text,citation_marker_location_text,citation_context,confidence,trigger_rule,trigger_terms,notes,verified,verifier,verification_notes
CLM-000001,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Table of Contents,,7,HughesJohnson2023-scaling-people.epub > Table of Contents >  > para 7,epub:spine=5;para=7,3. Distinguish between management and leadership,3,not_cited,,,,0.65,QUANTITATIVE,3,,,,
CLM-000291,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,"Performance assessment, reward, and recognition",473,"HughesJohnson2023-scaling-people.epub > Team structures > Performance assessment, reward, and recognition > para 473",epub:spine=15;para=473,"Have clear criteria for assessing potential candidates—see Chapter 3—and build equity checks into your people processes, like calibration for performance management and pay parity analysis for compensation.",2,ambiguous,see Chapter,same_sentence,"Have clear criteria for assessing potential candidates—see Chapter 3—and build equity checks into your people processes, like calibration for performance management and pay parity analysis for compensation.",0.65,QUANTITATIVE,3,,,,
CLM-000292,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Running teams,474,HughesJohnson2023-scaling-people.epub > Team structures > Running teams > para 474,epub:spine=15;para=474,"Like your company processes, the way you run your team should give people equal chances to prove themselves.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000293,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Running teams,476,HughesJohnson2023-scaling-people.epub > Team structures > Running teams > para 476,epub:spine=15;para=476,"Finally, although I am a believer in building diverse teams, understanding one another’s differences, and being sensitive to the fact that we can never truly know someone else’s experiences—particularly those of a person from a historically underrepresented group if you’re not a member of that group—I am also a believer in teams uniting around their shared qualities and dreams.",0,not_cited,,,,0.65,GENERALIZATION,never,,,,
CLM-000294,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Running teams,476,HughesJohnson2023-scaling-people.epub > Team structures > Running teams > para 476,epub:spine=15;para=476,"Leaders should bring in diverse team members and celebrate and understand their perspectives while also uniting the group around a common vision, with common appreciation for what is true about all of us: our shared human experience and our desire for love and respect.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000295,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Team communication,483,HughesJohnson2023-scaling-people.epub > Team structures > Team communication > para 483,epub:spine=15;para=483,"So much of the work of a manager comes back to communication, whether 1:1 or with the team, division, or company.",1,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000296,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Team communication,485,HughesJohnson2023-scaling-people.epub > Team structures > Team communication > para 485,epub:spine=15;para=485,"I recommend including a “pass-downs” agenda item in your team meeting to share information from company leadership that’s relevant for your team members to know, either for context or because it directly impacts their work.",2,not_cited,,,,0.8,NORMATIVE,recommend,,,,
CLM-000297,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Team communication,485,HughesJohnson2023-scaling-people.epub > Team structures > Team communication > para 485,epub:spine=15;para=485,"(Usually, you’ll receive this from your own manager.)",3,not_cited,,,,0.65,GENERALIZATION,Usually,,,,
CLM-000298,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Team communication,488,HughesJohnson2023-scaling-people.epub > Team structures > Team communication > para 488,epub:spine=15;para=488,"The commute home, anywhere from 45–60 minutes, was a perfect time to reflect on everything I’d learned that day, consider what information the people in my division needed to have, and, when I wasn’t driving, to share it out, usually via chat or email, to individuals or teams.",2,not_cited,,,,0.7000000000000001,QUANTITATIVE|GENERALIZATION,45|usually,,,,
CLM-000299,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Offsite welcome email,548,HughesJohnson2023-scaling-people.epub > Team structures > Offsite welcome email > para 548,epub:spine=15;para=548,"[Ahead of the offsite, share documentation and directions and tell participants what they should bring. On the day of the offsite, share information like the Wi-Fi access code, directions to the restroom, where you’ll be eating lunch, etc.]",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000300,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Discussion topics,607,HughesJohnson2023-scaling-people.epub > Team structures > Discussion topics > para 607,epub:spine=15;para=607,Leadership recruiting weekly update (10 mins),0,not_cited,,,,0.65,QUANTITATIVE,10 ,,,,
CLM-000301,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,How to unblock,635,HughesJohnson2023-scaling-people.epub > Team structures > How to unblock > para 635,epub:spine=15;para=635,"2.3 If escalating to a single manager, the expectation is that they’ll make a decision.",7,not_cited,,,,0.65,QUANTITATIVE,2.3 ,,,,
CLM-000302,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,How to unblock,638,HughesJohnson2023-scaling-people.epub > Team structures > How to unblock > para 638,epub:spine=15;para=638,"2.3 If escalating to a single manager, the expectation is that they’ll make a decision.",0,not_cited,,,,0.65,QUANTITATIVE,2.3 ,,,,
CLM-000303,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,What to do if you get a unilateral request to unblock,646,HughesJohnson2023-scaling-people.epub > Team structures > What to do if you get a unilateral request to unblock > para 646,epub:spine=15;para=646,"If the manager gets three yeses, they should message the missing colleague and ask them to attend.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000304,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Example,649,HughesJohnson2023-scaling-people.epub > Team structures > Example > para 649,epub:spine=15;para=649,"However, it’s on the team’s roadmap, and Charlie should wait until it’s supported.",2,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000305,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Stripe alignment model,674,HughesJohnson2023-scaling-people.epub > Team structures > Stripe alignment model > para 674,epub:spine=15;para=674,Bharath reviews the document and decides that the widget team should not stand up a new storage system and Option A should be chosen.,1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000306,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Notes,676,HughesJohnson2023-scaling-people.epub > Team structures > Notes > para 676,epub:spine=15;para=676,"41. Patrick Lencioni, The Five Dysfunctions of a Team: A Leadership Fable (San Francisco: Jossey-Bass, 2012).",0,cited,"(San Francisco: Jossey-Bass, 2012)",same_sentence,"41. Patrick Lencioni, The Five Dysfunctions of a Team: A Leadership Fable (San Francisco: Jossey-Bass, 2012).",0.65,QUANTITATIVE,41,,,,
CLM-000307,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Notes,677,HughesJohnson2023-scaling-people.epub > Team structures > Notes > para 677,epub:spine=15;para=677,"42. Max Landsberg, The Tools of Leadership: Vision, Inspiration, Momentum (London: Profile Books, 2011), 51–55.",0,cited,"(London: Profile Books, 2011)",same_sentence,"42. Max Landsberg, The Tools of Leadership: Vision, Inspiration, Momentum (London: Profile Books, 2011), 51–55.",0.65,QUANTITATIVE,42,,,,
CLM-000308,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Notes,680,HughesJohnson2023-scaling-people.epub > Team structures > Notes > para 680,epub:spine=15;para=680,"45. Charles Duhigg, “What Google Learned from Its Quest to Build the Perfect Team,” New York Times Magazine , February 25, 2016, https://www.nytimes.com/2016/02/28/magazine/what-google-learned-from-its-quest-to-build-the-perfect-team.html .",0,cited,https://www.nytimes.com/2016/02/28/magazine/what-google-learned-from-its-quest-to-build-the-perfect-team.html,same_sentence,"45. Charles Duhigg, “What Google Learned from Its Quest to Build the Perfect Team,” New York Times Magazine , February 25, 2016, https://www.nytimes.com/2016/02/28/magazine/what-google-learned-from-its-quest-to-build-the-perfect-team.html .",0.65,QUANTITATIVE,45,,,,
CLM-000309,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Notes,684,HughesJohnson2023-scaling-people.epub > Team structures > Notes > para 684,epub:spine=15;para=684,"49. Paul Graham, “Maker’s Schedule, Manager’s Schedule,” PaulGraham.com, July 2009, http://www.paulgraham.com/makersschedule.html .",0,cited,http://www.paulgraham.com/makersschedule.html,same_sentence,"49. Paul Graham, “Maker’s Schedule, Manager’s Schedule,” PaulGraham.com, July 2009, http://www.paulgraham.com/makersschedule.html .",0.65,QUANTITATIVE,49,,,,
CLM-000310,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Notes,689,HughesJohnson2023-scaling-people.epub > Team structures > Notes > para 689,epub:spine=15;para=689,"54. David Singleton, “Stripe’s Fifth Engineering Hub Is Remote,” Stripe Blog, May 2, 2019, https://stripe.com/blog/remote-hub .",0,cited,https://stripe.com/blog/remote-hub,same_sentence,"54. David Singleton, “Stripe’s Fifth Engineering Hub Is Remote,” Stripe Blog, May 2, 2019, https://stripe.com/blog/remote-hub .",0.65,QUANTITATIVE,54,,,,
CLM-000311,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Notes,693,HughesJohnson2023-scaling-people.epub > Team structures > Notes > para 693,epub:spine=15;para=693,"58. Harvard Business School professor Frances Frei once shared with me this (paraphrased) observation from Carol Dweck, who is best known for her work on developing a growth mindset: “There are two types of parenting, and one is right. You can either prepare the path for the child or prepare the child for the path.” (The correct answer: Prepare the child for the path.) As a manager, I think you need to pay attention to both dimensions: Sometimes your role is to prepare the path for your team, but above all, you must prepare your team for the path.",0,not_cited,,,,0.8500000000000001,NORMATIVE|QUANTITATIVE,must|58,,,,
CLM-000312,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,,1,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching >  > para 1,epub:spine=17;para=1,"In my experience, many managers wait too long to offer coaching—often until a formal performance conversation—unless the direct report specifically asks for feedback or help on work.",4,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000313,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,,7,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching >  > para 7,epub:spine=17;para=7,"During my entire early career in multiple organizations, I never had a formal performance review.",0,not_cited,,,,0.65,GENERALIZATION,never,,,,
CLM-000314,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Hypothesis-based coaching,13,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Hypothesis-based coaching > para 13,epub:spine=17;para=13,"Managers are often afraid to share their hypotheses with their reports because they think it means they’re judging their people, which they perceive to be bad management.",0,not_cited,,,,0.65,GENERALIZATION,often,,,,
